schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,stopped,completion,false_stop,exhausted,stop_step,stop_cost,planner_ausc,autonomous_ausc,gap,pre_stop_success_area,post_stop_success_area,post_stop_failure_area,identity_residual,gap_completion_contribution,gap_false_stop_contribution,gap_exhaustion_contribution
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,False,True,False,144,0.6470337399714254,0.30624024618089896,0.0,0.30624024618089896,0.0,0.30624024618089896,0.04672601384767561,0.0,0.0,0.30624024618089896,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,191,0.9883701505659963,0.30624024618089896,0.011629849434003692,0.29461039674689526,0.29461039674689526,0.011629849434003692,0.0,0.0,0.29461039674689526,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,158,0.6032201340806682,0.7719331794702715,0.3967798659193318,0.3751533135509397,0.37515331355093967,0.3967798659193318,0.0,5.551115123125783e-17,0.3751533135509397,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,99,0.282714584020222,0.7719331794702715,0.717285415979778,0.054647763490493495,0.05464776349049343,0.717285415979778,0.0,6.245004513516506e-17,0.054647763490493495,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,158,0.6032201340806682,0.770640729750522,0.3967798659193318,0.3738608638311902,0.37386086383119027,0.3967798659193318,0.0,-5.551115123125783e-17,0.3738608638311902,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,98,0.2790570392350808,0.770640729750522,0.7209429607649191,0.04969776898560285,0.049697768985602825,0.7209429607649191,0.0,2.7755575615628914e-17,0.04969776898560285,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,138,0.5228354764259808,0.8356786460050555,0.4771645235740192,0.3585141224310363,0.3585141224310363,0.4771645235740192,0.0,0.0,0.3585141224310363,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,False,True,False,87,0.14953071766128145,0.8356786460050555,0.0,0.8356786460050555,0.04411034179580173,0.7915683042092538,0.05890097812946479,0.0,0.0,0.8356786460050555,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,163,0.662121112210133,0.8357313990548412,0.33787888778986697,0.4978525112649742,0.4978525112649742,0.33787888778986697,0.0,0.0,0.4978525112649742,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,82,0.0827739312012309,0.8357313990548412,0.9172260687987691,-0.08149466974392794,0.036214968677876685,0.7995164303769645,0.11770963842180458,-4.163336342344337e-17,-0.08149466974392794,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,162,0.6502121112210133,0.7694889548302012,0.3497878887789867,0.4197010660512145,0.41970106605121443,0.3497878887789867,0.0,5.551115123125783e-17,0.4197010660512145,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,106,0.32494120232992635,0.7694889548302012,0.6750587976700737,0.09443015716012748,0.09443015716012748,0.6750587976700736,0.0,0.0,0.09443015716012748,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,147,0.5386152324431256,0.8267194197164524,0.4613847675568744,0.36533465215957794,0.36533465215957794,0.4613847675568744,0.0,0.0,0.36533465215957794,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,False,True,False,85,0.12589515331355094,0.8267194197164524,0.0,0.8267194197164524,0.05887899769205407,0.7678404220243983,0.10626442466205077,0.0,0.0,0.8267194197164524,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,139,0.6319002088141554,0.47754478514122434,0.36809979118584457,0.10944499395537977,0.10944499395537977,0.36809979118584457,0.0,0.0,0.10944499395537977,0.0,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,183,0.9267479942850863,0.47754478514122434,0.07325200571491375,0.4042927794263106,0.4042927794263106,0.07325200571491375,0.0,0.0,0.4042927794263106,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,177,0.8249741729860425,0.6120958347071107,0.17502582701395752,0.4370700076931532,0.43707000769315313,0.17502582701395752,0.0,5.551115123125783e-17,0.4370700076931532,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,160,0.6274140015386306,0.6120958347071107,0.3725859984613694,0.2395098362457413,0.23950983624574124,0.3725859984613694,0.0,5.551115123125783e-17,0.2395098362457413,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,177,0.8249741729860425,0.6120958347071107,0.17502582701395752,0.4370700076931532,0.43707000769315313,0.17502582701395752,0.0,5.551115123125783e-17,0.4370700076931532,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,160,0.6274140015386306,0.6120958347071107,0.3725859984613694,0.2395098362457413,0.23950983624574124,0.3725859984613694,0.0,5.551115123125783e-17,0.2395098362457413,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,173,0.7789053742169469,0.5754016924936806,0.22109462578305306,0.3543070667106275,0.35430706671062756,0.22109462578305306,0.0,-5.551115123125783e-17,0.3543070667106275,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,167,0.7091152873942191,0.5754016924936806,0.29088471260578086,0.2845169798878997,0.28451697988789976,0.29088471260578086,0.0,-5.551115123125783e-17,0.2845169798878997,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,176,0.8139839542806901,0.6022683811407846,0.18601604571930985,0.4162523354214748,0.41625233542147483,0.18601604571930985,0.0,-5.551115123125783e-17,0.4162523354214748,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,160,0.6274140015386306,0.6022683811407846,0.3725859984613694,0.2296823826794152,0.22968238267941526,0.3725859984613694,0.0,-5.551115123125783e-17,0.2296823826794152,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,170,0.7438267941532036,0.6084382899219695,0.25617320584679637,0.3522650840751731,0.3522650840751731,0.25617320584679637,0.0,0.0,0.3522650840751731,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,163,0.662310143971865,0.6084382899219695,0.33768985602813495,0.2707484338938345,0.2707484338938345,0.33768985602813495,0.0,0.0,0.2707484338938345,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,170,0.7442861852950874,0.601123200351687,0.2557138147049126,0.34540938564677437,0.34540938564677437,0.2557138147049126,0.0,0.0,0.34540938564677437,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,170,0.7442861852950874,0.601123200351687,0.2557138147049126,0.34540938564677437,0.34540938564677437,0.2557138147049126,0.0,0.0,0.34540938564677437,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,False,True,False,167,0.7969051544125728,0.06128145950104402,0.0,0.06128145950104402,0.0,0.06128145950104402,0.14181338608638316,0.0,0.0,0.06128145950104402,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,192,1.0,0.06128145950104402,0.0,0.06128145950104402,0.06128145950104402,0.0,0.0,0.0,0.06128145950104402,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,160,0.6274140015386306,0.7428200901197934,0.3725859984613694,0.370234091658424,0.37023409165842397,0.3725859984613694,0.0,5.551115123125783e-17,0.370234091658424,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,86,0.0976349049346082,0.7428200901197934,0.9023650950653918,-0.1595450049455983,0.0358127266732608,0.7070073634465326,0.1953577316188592,8.326672684688674e-17,-0.1595450049455983,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,161,0.6390460490163754,0.8153929003187164,0.3609539509836246,0.45443894933509177,0.45443894933509177,0.3609539509836246,0.0,0.0,0.45443894933509177,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,106,0.33370480272557423,0.8153929003187164,0.6662951972744258,0.1490977030442906,0.1490977030442906,0.6662951972744258,0.0,0.0,0.1490977030442906,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,147,0.580470381360589,0.8434663149796681,0.41952961863941096,0.4239366963402571,0.42393669634025716,0.41952961863941096,0.0,-5.551115123125783e-17,0.4239366963402571,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,86,0.0976349049346082,0.8434663149796681,0.9023650950653918,-0.05889878008572369,0.05881085833608089,0.7846554566435873,0.11770963842180458,0.0,-0.05889878008572369,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,164,0.6742191449609847,0.8297065611605672,0.3257808550390153,0.5039257061215519,0.5039257061215519,0.3257808550390153,0.0,0.0,0.5039257061215519,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,86,0.0976349049346082,0.8297065611605672,0.9023650950653918,-0.07265853390482457,0.04505110451697989,0.7846554566435872,0.1177096384218046,1.3877787807814457e-16,-0.07265853390482457,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,135,0.5369029563688318,0.8299747224969777,0.4630970436311682,0.36687767886580946,0.3668776788658095,0.4630970436311682,0.0,-5.551115123125783e-17,0.36687767886580946,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,86,0.0976349049346082,0.8299747224969777,0.9023650950653918,-0.07239037256841407,0.04531926585339049,0.7846554566435872,0.11770963842180458,2.7755575615628914e-17,-0.07239037256841407,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,149,0.5709484558742719,0.8466974392790416,0.4290515441257281,0.4176458951533135,0.4176458951533136,0.4290515441257281,0.0,-5.551115123125783e-17,0.4176458951533135,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,103,0.29787888778986704,0.8466974392790416,0.702121112210133,0.14457632706890866,0.14457632706890872,0.702121112210133,0.0,-5.551115123125783e-17,0.14457632706890866,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,145,0.6202703593801516,0.5065633586108363,0.3797296406198484,0.12683371799098797,0.12683371799098797,0.3797296406198484,0.0,0.0,0.12683371799098797,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,191,0.9884602703593801,0.5065633586108363,0.011539729640619889,0.49502362897021646,0.49502362897021646,0.011539729640619889,0.0,0.0,0.49502362897021646,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,175,0.8017577445179255,0.8243038635572573,0.19824225548207453,0.6260616080751827,0.6260616080751827,0.19824225548207453,0.0,0.0,0.6260616080751827,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,150,0.5459276018099547,0.8243038635572573,0.4540723981900453,0.37023146536721196,0.3702314653672119,0.4540723981900453,0.0,5.551115123125783e-17,0.37023146536721196,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,175,0.8017577445179255,0.8336581970066133,0.19824225548207453,0.6354159415245387,0.6354159415245387,0.19824225548207453,0.0,0.0,0.6354159415245387,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,150,0.5459276018099547,0.8336581970066133,0.4540723981900453,0.37958579881656795,0.37958579881656795,0.4540723981900453,0.0,0.0,0.37958579881656795,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,168,0.7413940132265924,0.8793421510616081,0.2586059867734076,0.6207361642882004,0.6207361642882004,0.2586059867734076,0.0,0.0,0.6207361642882004,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,170,0.7482161503654716,0.8793421510616081,0.2517838496345284,0.6275583014270797,0.6275583014270797,0.2517838496345284,0.0,0.0,0.6275583014270797,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,172,0.771789070657849,0.8508179603202227,0.22821092934215104,0.6226070309780717,0.6226070309780717,0.22821092934215104,0.0,0.0,0.6226070309780717,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,163,0.6658109989557953,0.8508179603202227,0.3341890010442047,0.516628959276018,0.516628959276018,0.3341890010442047,0.0,0.0,0.516628959276018,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,175,0.805777932474765,0.8059693699965192,0.19422206752523496,0.6117473024712843,0.6117473024712843,0.19422206752523496,0.0,0.0,0.6117473024712843,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,155,0.5726070309780718,0.8059693699965192,0.42739296902192825,0.378576400974591,0.37857640097459105,0.42739296902192825,0.0,-5.551115123125783e-17,0.378576400974591,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,True,False,False,169,0.736703793943613,0.8625130525583015,0.26329620605638704,0.5992168465019144,0.5992168465019144,0.26329620605638704,0.0,0.0,0.5992168465019144,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,169,0.736703793943613,0.8625130525583015,0.26329620605638704,0.5992168465019144,0.5992168465019144,0.26329620605638704,0.0,0.0,0.5992168465019144,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_BC_CAL,True,False,True,False,143,0.6491472328576401,0.0,0.0,0.0,0.0,0.0,0.3508527671423599,0.0,0.0,0.0,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,EXPLORATORY_FROZEN_COHORT_DIAGNOSTIC,S_RULE,True,True,False,False,192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
