schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,execution_end_step,action_count,first_target_measurement_step,first_target_measurement_cost,first_target_support_step,first_target_support_cost,first_locate_support_criterion_step,first_locate_support_criterion_cost,added_v_measurement_fraction,added_r_measurement_fraction,added_o_measurement_fraction,entered_v,first_v_action_step,post_v_outside_action_status,first_post_v_outside_action_step
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,177,177,1,0.0002659632926695241,1,0.0002659632926695241,,,0.07791845257720628,0.11733816902956369,0.6297175513792724,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,160,160,1,0.0002659632926695241,1,0.0002659632926695241,,,0.07791845257720628,0.08271898010770415,0.4667765688537202,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,173,173,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.1058907572260688,0.5950961644136719,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,167,167,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.09435102758544894,0.5368458072315639,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.0002659632926695241,1,0.0002659632926695241,,,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,176,176,1,0.0002659632926695241,1,0.0002659632926695241,,,0.07791845257720628,0.09435102758544894,0.641714474118035,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,160,160,1,0.0002659632926695241,1,0.0002659632926695241,,,0.07791845257720628,0.08271898010770415,0.4667765688537202,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,170,170,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.09435102758544894,0.5715573139905484,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,163,163,5,0.0014946697439279042,5,0.0014946697439279042,,,0.07791845257720628,0.08271898010770415,0.5016727112869546,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,161,161,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.07791845257720628,0.08271898010770415,0.478408616331465,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,106,106,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.01698868007473349,0.03306297395318167,0.28365314869765906,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,147,147,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.07791845257720628,0.07195735795142323,0.43059457083195957,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,86,86,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.005171996922738763,0.009614243323442136,0.0828486646884273,True,0,OBSERVED,5
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.07791845257720628,0.14069238377843718,0.7813891636443565,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,164,164,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.07791845257720628,0.09435102758544894,0.5019496647983295,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,86,86,1,0.0002659632926695241,1,0.0002659632926695241,1,0.0002659632926695241,0.005171996922738763,0.009614243323442137,0.0828486646884273,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.07791845257720628,0.1406923837784372,0.7813891636443565,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,135,135,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.07791845257720628,0.06837015056599627,0.3906143532256292,True,0,OBSERVED,6
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,86,86,5,0.0014946697439279042,5,0.0014946697439279042,5,0.0014946697439279042,0.005171996922738763,0.009614243323442137,0.0828486646884273,True,0,OBSERVED,6
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,175,175,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.18402366863905326,0.5537504350852767,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,150,150,1,0.00036547163243995823,1,0.00036547163243995823,,,0.05229725026105116,0.09228158719108946,0.40134876435781414,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,168,168,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.16172989906021581,0.5156804733727811,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,170,170,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.16172989906021581,0.5225026105116602,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,172,172,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.1390706578489384,0.568734772015315,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,163,163,1,0.00036547163243995823,1,0.00036547163243995823,,,0.05229725026105116,0.1390706578489384,0.47444309084580577,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,12
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,175,175,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.1504002784545771,0.5913940132265925,True,0,OBSERVED,12
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,155,155,1,0.00036547163243995823,1,0.00036547163243995823,,,0.06398364079359554,0.0926557605290637,0.41596762965541245,True,0,OBSERVED,12
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,16,0.004403063000348068,26,0.006796032022276366,26,0.006796032022276366,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,141,141,16,0.004403063000348068,26,0.006796032022276366,26,0.006796032022276366,0.05229725026105116,0.09228158719108946,0.36863035154890356,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,110,110,16,0.004403063000348068,26,0.006796032022276366,26,0.006796032022276366,0.04885137486947442,0.037660981552384266,0.2908022972502611,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,21,0.005482074486599374,25,0.006430560389836408,25,0.006430560389836408,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,166,166,21,0.005482074486599374,25,0.006430560389836408,25,0.006430560389836408,0.05229725026105116,0.1390706578489384,0.5102767142359903,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,83,83,21,0.005482074486599374,25,0.006430560389836408,25,0.006430560389836408,0.012086668987121475,0.011712495649147232,0.06374869474416986,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,21,0.005482074486599374,22,0.005743125652627915,22,0.005743125652627915,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,168,168,21,0.005482074486599374,22,0.005743125652627915,22,0.005743125652627915,0.06398364079359554,0.1390706578489384,0.5219718064740689,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,87,87,21,0.005482074486599374,22,0.005743125652627915,22,0.005743125652627915,0.012086668987121477,0.012077967281587191,0.11846501914375217,True,0,OBSERVED,4
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,26,0.08532892446919596,27,0.08558997563522451,27,0.08558997563522451,0.06398364079359554,0.21892620953706926,0.7170901496693352,True,0,OBSERVED,12
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,155,155,26,0.08532892446919596,27,0.08558997563522451,27,0.08558997563522451,0.06398364079359554,0.0926557605290637,0.41596762965541245,True,0,OBSERVED,12
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,94,94,26,0.08532892446919596,27,0.08558997563522451,27,0.08558997563522451,0.06398364079359554,0.03830490776192134,0.11866515837104072,True,0,OBSERVED,12
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,3,0.0009397841977027497,3,0.0009397841977027497,,,0.0643491124260355,0.18712147580925861,0.7485294117647059,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,159,159,3,0.0009397841977027497,3,0.0009397841977027497,,,0.04041072050121824,0.07984684998259658,0.5553341454925166,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,166,166,3,0.0009397841977027497,3,0.0009397841977027497,,,0.04041072050121824,0.08332753219631048,0.5767751479289941,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,3,0.0009397841977027497,3,0.0009397841977027497,,,0.0643491124260355,0.18712147580925861,0.7485294117647059,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,152,152,3,0.0009397841977027497,3,0.0009397841977027497,,,0.04041072050121824,0.0650887573964497,0.5453097807170205,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,171,171,3,0.0009397841977027497,3,0.0009397841977027497,,,0.0643491124260355,0.09465715280194918,0.5997998607727114,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.0643491124260355,0.18712147580925861,0.7485294117647059,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,158,158,1,0.00036547163243995823,1,0.00036547163243995823,,,0.04041072050121824,0.07608771319178559,0.5556126000696137,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,165,165,1,0.00036547163243995823,1,0.00036547163243995823,,,0.04041072050121824,0.07984684998259658,0.5767751479289941,True,0,OBSERVED,4
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,192,1,0.00036547163243995823,1,0.00036547163243995823,,,0.0643491124260355,0.18712147580925861,0.7485294117647059,True,0,OBSERVED,12
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,145,145,1,0.00036547163243995823,1,0.00036547163243995823,,,0.0643491124260355,0.05162721893491124,0.5270710059171597,True,0,OBSERVED,12
