schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,stop_system,analysis_scope,reference_version,report_id,stopped,stop_step,stop_cost,stop_report_sha256,success_at_stop,completion,false_stop,exhausted,autonomous_ausc,failure_penalized_cost,measured_cost_at_execution_end,prefix_action_count,prefix_measurement_cost,prefix_route_cost,prefix_route_turns,planner_ausc,gap,pre_stop_success_area,post_stop_success_area,post_stop_failure_area,identity_residual
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,R_BALANCED_P8,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,74f940a789237a81d7d31c7991a34bb9fd81a43edb8c58a438da4e835ecb5db0,True,173,0.7776085284097154,d3d30bb3f23d6806310ed10401fc93beae485e2b8dcabd2398fb9f8909d4dd33,False,False,True,False,0.0,1.0,0.7776085284097154,173,0.7776085284097154,1.3951844555178812,13902,0.0,0.0,0.0,0.0,0.2223914715902846,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,R_BALANCED_P8,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,34121f4a195edb891bcb39acb6cb39919feb2d9b9ce24ae4de6c37fa357a625c,True,135,0.4141268271238598,716ca8a922e9068f9f53abc12a31f11d9df69f51c11c141dd3e4584fb9d1472f,False,False,True,False,0.0,1.0,0.4141268271238598,135,0.4141268271238598,0.8657171102819032,8440,0.0,0.0,0.0,0.0,0.5858731728761403,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,ec6f0c248dffc1e8ff687ead47cf1daf5950ebec20201be0dbbbb53f3891c2aa,True,139,0.6319002088141554,291fa9fdc7f21e6f52ae7c3b01e6421e3210932002f5fe5b3db2230ce0ccaa6f,False,False,True,False,0.0,1.0,0.6319002088141554,139,0.6319002088141554,1.0858468552548495,11046,0.0,0.0,0.0,0.0,0.36809979118584457,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,57278047b6e966d06cc82099953f3ccf32b5280b134ee34b4c7c117bae3e0a22,True,183,0.9267479942850863,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.9267479942850863,183,0.9267479942850863,1.5471184760707877,15890,0.0,0.0,0.0,0.0,0.07325200571491375,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,2d6af0174561acd6f276a2aaa74b31c8b35d750b798e2574a45e7ddd9edf8b12,True,147,0.5386152324431256,d60ecdb943272b1d770032e651f4cd7335ed8644e33c24e4d44d924645aff087,False,False,True,False,0.0,1.0,0.5386152324431256,147,0.5386152324431256,1.039595849730808,10278,0.0,0.0,0.0,0.0,0.4613847675568744,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,02933b777e36e1e8a508be6a0bd0b4183738990dab10818c6668dd6b920e0f0f,True,85,0.12589515331355094,c9d376ff68d24944f318b79c8080fe9575813f9013560360ceaf3b92491e5261,False,False,True,False,0.0,1.0,0.12589515331355094,85,0.12589515331355094,0.35538432423649846,3252,0.0,0.0,0.0,0.0,0.874104846686449,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,09d348ed8298de6e748f896ed81c64938c7f2ef33f5bfcedded5d942229426c2,True,138,0.5228354764259808,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.5228354764259808,138,0.5228354764259808,0.983058001188196,9720,0.0,0.0,0.0,0.0,0.4771645235740192,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,9caec9a6fc94551e8f7de222c996019b10ef4d762e4784ca9483960f51a234a2,True,87,0.14953071766128145,c2307a87fcf73547dd6bb3d817b218590c85c99cfed0629d688ac3592b2c72a8,False,False,True,False,0.0,1.0,0.14953071766128145,87,0.14953071766128145,0.39257122238757486,3590,0.0,0.0,0.0,0.0,0.8504692823387185,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,465f8db6e11e4779e7a4e5b1cba13c25385a4d417bfa0b2be751bc1474eb60f9,True,163,0.662121112210133,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.662121112210133,163,0.662121112210133,1.221317690057137,12266,0.0,0.0,0.0,0.0,0.33787888778986697,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,da6aaf3f7cc52701cbd59e82ad0abdb5542acb8f8075038b08d5e0ab9322f963,True,82,0.0827739312012309,8b32a4983f0389023a86bd87b6962d4fc8b397468659d601a5e66697b5199c2d,False,False,True,False,0.0,1.0,0.0827739312012309,82,0.0827739312012309,0.29919467475187783,2678,0.0,0.0,0.0,0.0,0.9172260687987691,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,d9800eecb5aa975fb0169f09835f3dfee69b3fedd507f2b88c588919a63df665,True,162,0.6502121112210133,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.6502121112210133,162,0.6502121112210133,1.1901873611702491,12112,0.0,0.0,0.0,0.0,0.3497878887789867,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,3aa0f26a6dd504527e1c0661dfa10b071916d5b174cfd20e81da5be5895743ee,True,106,0.32494120232992635,d60ecdb943272b1d770032e651f4cd7335ed8644e33c24e4d44d924645aff087,False,False,True,False,0.0,1.0,0.32494120232992635,106,0.32494120232992635,0.6230024654905844,6262,0.0,0.0,0.0,0.0,0.6750587976700736,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,dbf319911e2e8c6a827818231f0e016a984dd58a602f835d45573f42b010e777,True,158,0.6032201340806682,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.6032201340806682,158,0.6032201340806682,1.1544181706183252,11414,0.0,0.0,0.0,0.0,0.3967798659193318,0.0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,af3709a8982460a136db4f14481bcd4299fc1a6fbd12d25cb277ba4f3bb8a673,True,98,0.2790570392350808,d60ecdb943272b1d770032e651f4cd7335ed8644e33c24e4d44d924645aff087,False,False,True,False,0.0,1.0,0.2790570392350808,98,0.2790570392350808,0.5681088950153111,5406,0.0,0.0,0.0,0.0,0.7209429607649191,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,a0833ac5ad94edbaf9178343241950a784042d0085ac48a338f224d57316e456,True,167,0.7969051544125728,b4a66542035499193ee29c2c9c80ae224847ed4a879f716edb941ef3add32c19,False,False,True,False,0.0,1.0,0.7969051544125728,167,0.7969051544125728,1.3537670169936795,13826,0.0,0.0,0.0,0.0,0.2030948455874272,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,f6ee8e9a5c514f5c250aaf878d3a13efbfde14a3282c1423543ec66fbbc018bc,True,192,1.0,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,1.0,192,1.0,1.6574011804781426,17040,0.0,0.0,0.0,0.0,0.0,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,0270643122140dab5a914393d413eec470b2e623725ee52edfae73d001cb7cf6,True,170,0.7442861852950874,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.7442861852950874,170,0.7442861852950874,1.3325871048796785,13436,0.0,0.0,0.0,0.0,0.2557138147049126,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,80d2eb1367632eac623857d18bfeaff7e8a6ab43316b7d62895c60220552434a,True,170,0.7442861852950874,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.7442861852950874,170,0.7442861852950874,1.3325871048796785,13436,0.0,0.0,0.0,0.0,0.2557138147049126,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,f3ed322547f60300172833b548186e52131d86837327df00d556e8b4ef44b0c4,True,173,0.7789053742169469,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.7789053742169469,173,0.7789053742169469,1.3708606613855139,13914,0.0,0.0,0.0,0.0,0.22109462578305306,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,316687c8457607aa24418dcae2c0b415a1b0728c2bee722cdc235bdc1da6fbfa,True,167,0.7091152873942191,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.7091152873942191,167,0.7091152873942191,1.2754016321933024,12922,0.0,0.0,0.0,0.0,0.29088471260578086,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,286de92a43bf7ea45f6435afff5fc1db009d9ab2e77c8cb1d4cdd313fb720f19,True,176,0.8139839542806901,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.8139839542806901,176,0.8139839542806901,1.4096572371930682,14432,0.0,0.0,0.0,0.0,0.18601604571930985,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,bc1de5f1bd68e5e3ca3abf33e3d982a4801d6142c14e8104d62b4b80d5c39b3c,True,160,0.6274140015386306,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.6274140015386306,160,0.6274140015386306,1.1571877210938497,11770,0.0,0.0,0.0,0.0,0.3725859984613694,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,4cffdbe22dc0692d150b6a91ab17d954c3aac0e345332a8cfd8f73f189a009d9,True,170,0.7438267941532036,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.7438267941532036,170,0.7438267941532036,1.3276135201724852,13414,0.0,0.0,0.0,0.0,0.25617320584679637,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,df29aebfe3e86ac03c72e4449e06a847846682eb2737fd80e0880b9765c66c40,True,163,0.662310143971865,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.662310143971865,163,0.662310143971865,1.2158815831485732,12254,0.0,0.0,0.0,0.0,0.33768985602813495,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,6dd0e2dddf845b660b513499a4c46270d93406e4439b97209b25e6b30e1a52c8,True,177,0.8249741729860425,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.8249741729860425,177,0.8249741729860425,1.4653278056926944,14568,0.0,0.0,0.0,0.0,0.17502582701395752,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,06c7136b7b7960b0ac5a0f686433fdfb328f8abea9d9229c82f92cf0077f41e4,True,160,0.6274140015386306,3c6eeea0b52651ef758d761328c1e056e13af2ca7f7b4a20a3d79ad8cf2e0782,False,False,True,False,0.0,1.0,0.6274140015386306,160,0.6274140015386306,1.1932422860465077,11752,0.0,0.0,0.0,0.0,0.3725859984613694,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,28694aec55d5612861765812ebe828868e3389bea2db011430a308b6ee2d1a47,True,145,0.6202703593801516,5490ae292d7cc6b3b79a06d68df63dc076c3e70e68b0b658422a42a3bd43f916,False,False,True,False,0.0,1.0,0.6202703593801516,145,0.6202703593801516,1.0898058540330666,11022,0.0,0.0,0.0,0.0,0.3797296406198484,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,8199db3379d0b5f63b1400bb4c1d35de8ca49aecc8a69437df493513afdf8414,True,191,0.9884602703593801,b22342734508881d7a3a965c8306db6bd707b9a40ec658a5d2d045ee9fc96be7,False,False,True,False,0.0,1.0,0.9884602703593801,191,0.9884602703593801,1.644639156492449,16872,0.0,0.0,0.0,0.0,0.011539729640619889,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,c7b7afaf8fe479db099c50544286abf1f8d3eb2047afcfb167b3892d1d2c41d1,True,149,0.5709484558742719,584142999fec9e71f6735423512381d3e1b89fab837c1f63067ee7b316a0edc8,False,False,True,False,0.0,1.0,0.5709484558742719,149,0.5709484558742719,1.0792727712702284,10706,0.0,0.0,0.0,0.0,0.4290515441257281,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,40d5318a0223dfe0ed70037557248c4020bb03588d8f7aae06cbc375e5748b3a,True,103,0.29787888778986704,edc20ee783e1e973c6226f0726a37d285dec8c7f7aee18a9941be1a3c143ab03,False,False,True,False,0.0,1.0,0.29787888778986704,103,0.29787888778986704,0.6071876873775846,5842,0.0,0.0,0.0,0.0,0.702121112210133,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,b75a018e55ed68ae3c4325a05351188ad9519da876e0a770f0dea7f0f160ca05,True,147,0.580470381360589,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.580470381360589,147,0.580470381360589,1.0598756287114317,10708,0.0,0.0,0.0,0.0,0.41952961863941096,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,b72deb62c664a019d839e0dec4719bee98420dcc791a692c0113d4c1cf1c2f84,True,86,0.0976349049346082,4bee3cabb232e53a264c688039a16421659be5f04f9656e654ecff561989c46d,False,False,True,False,0.0,1.0,0.0976349049346082,86,0.0976349049346082,0.3204301643895892,3004,0.0,0.0,0.0,0.0,0.9023650950653919,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,5bd791e086bb139af8829f98318559ebe82ed87299c4ca411a3eaec7ec0e20d3,True,164,0.6742191449609847,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.6742191449609847,164,0.6742191449609847,1.2244225935775774,12442,0.0,0.0,0.0,0.0,0.3257808550390153,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,2541ba33b1b2611b82f4300ed0a1654e43e034d7bd01611ad2c880c5de77f5ef,True,86,0.0976349049346082,4bee3cabb232e53a264c688039a16421659be5f04f9656e654ecff561989c46d,False,False,True,False,0.0,1.0,0.0976349049346082,86,0.0976349049346082,0.3247946656579324,3006,0.0,0.0,0.0,0.0,0.9023650950653918,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,15d53b17c9ef29d4e40ef0a3581a95930b34e320a63a81d2b37cccd3ad3ef892,True,135,0.5369029563688318,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.5369029563688318,135,0.5369029563688318,0.977568563336611,9728,0.0,0.0,0.0,0.0,0.4630970436311682,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,68b3e7094d9e7d275e1df08ef1ffccb3f12456db423e10721e5be048a3c7c7b7,True,86,0.0976349049346082,4bee3cabb232e53a264c688039a16421659be5f04f9656e654ecff561989c46d,False,False,True,False,0.0,1.0,0.0976349049346082,86,0.0976349049346082,0.32190631691362753,3000,0.0,0.0,0.0,0.0,0.9023650950653918,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,86beb924671f3b4b94f5f7833d2062c119418bf13e696a970d2d0e1f6a9e7226,True,161,0.6390460490163754,55099d38e247f2f825d0df135821f69207633c140b051c9853ef3dea1204b2ca,False,False,True,False,0.0,1.0,0.6390460490163754,161,0.6390460490163754,1.2096483434411989,11918,0.0,0.0,0.0,0.0,0.3609539509836246,0.0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,S_RULE,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,d0d6efec217b03207a9120d0b2c1b70a52a2dc3401631828e73a71556b8b5c9b,True,106,0.33370480272557423,edc20ee783e1e973c6226f0726a37d285dec8c7f7aee18a9941be1a3c143ab03,False,False,True,False,0.0,1.0,0.33370480272557423,106,0.33370480272557423,0.6653753680496155,6334,0.0,0.0,0.0,0.0,0.6662951972744258,0.0
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,S_BC_CAL,FROZEN_REPORT_REVIEWED_RESCORE,REVIEWED_02339eda86d486c3,4f275f06acea0feef82020f66322cdbb6a49e66da1542338d6767ce6709aeab4,True,143,0.6491472328576401,b87e0967fc61ddac6fed4c4f25da142171feb230e2d95f92d311650f236d1281,False,False,True,False,0.0,1.0,0.6491472328576401,143,0.6491472328576401,1.1466800583925303,5582,0.0,0.0,0.0,0.0,0.3508527671423599,0.0
