specimen_id,domain_id,raw_trace_sha256,extraction_sha256,normalized_curve_sha256,q_u000,q_u001,q_u002,q_u003,q_u004,q_u005,q_u006,q_u007,q_u008,q_u009,q_u010,q_u011,q_u012,q_u013,q_u014,q_u015,q_u016,q_u017,q_u018,q_u019,q_u020,q_u021,q_u022,q_u023,q_u024,q_u025,q_u026,q_u027,q_u028,q_u029,q_u030,q_u031,q_u032,q_u033,q_u034,q_u035,q_u036,q_u037,q_u038,q_u039,q_u040,q_u041,q_u042,q_u043,q_u044,q_u045,q_u046,q_u047,q_u048,q_u049,q_u050,q_u051,q_u052,q_u053,q_u054,q_u055,q_u056,q_u057,q_u058,q_u059,q_u060,q_u061,q_u062,q_u063,q_u064,q_u065,q_u066,q_u067,q_u068,q_u069,q_u070,q_u071,q_u072,q_u073,q_u074,q_u075,q_u076,q_u077,q_u078,q_u079,q_u080,q_u081,q_u082,q_u083,q_u084,q_u085,q_u086,q_u087,q_u088,q_u089,q_u090,q_u091,q_u092,q_u093,q_u094,q_u095,q_u096,q_u097,q_u098,q_u099,q_u100
q24-8,cgtnjyggtm,a984a95ac5ffcc52f8c0a5931321c01fd2c68b294f794bfe0516f6d1e3de4eb1,947fb62faffc8e5f9891fb21ae1fc96efb7e9cd1a1ab7f20fb68927be3067a85,a6c045766567da8e86e2941565a646e621f3eba8fc5e1cb5e8471fb24e5cc171,0,0.00068963886317544606,0.00089683264660122566,0.0023126833354908181,0.0063147195145084852,0.012212189230314561,0.021107157754075272,0.030511232517233478,0.040071245911969658,0.050396270275287189,0.06011799976959669,0.072189939639219353,0.082032836948548446,0.091237456555136834,0.10252578094914765,0.11301522463100877,0.12368085458457795,0.13473097768344541,0.14545353424827043,0.15604432213936928,0.16799392809951472,0.1773230229890391,0.1882388120063731,0.19849657392119555,0.21054704705193675,0.22057736754320331,0.2312696056521269,0.24204972487973028,0.25368533340497817,0.26406919253411881,0.27462796583192278,0.28655297779986821,0.29728666526633563,0.3082338540271593,0.32005349345955852,0.32975137102177748,0.34028247607835654,0.35135454295474727,0.36337051029039769,0.37425653209648269,0.38456947148087439,0.3960928169124166,0.40675637969853795,0.41799652318972608,0.42769760746930058,0.43841441819909271,0.4486898254552501,0.45991645285158694,0.47118937767497837,0.48269128562600871,0.49443480359950182,0.50414493151404294,0.51441302926610433,0.52492899426108508,0.53745972012918852,0.5472006901820512,0.55645095055610283,0.56934087100183106,0.57990979873497994,0.58883875310291345,0.60015277448727122,0.61095356538935297,0.6211846576638409,0.63177498064367998,0.64232374757893351,0.65340946259447164,0.66195692292724573,0.67422428920309507,0.68410139862132524,0.69525125663427179,0.70445582077716751,0.71449989100621114,0.72509048011000732,0.73691162995275528,0.74683013394329145,0.75672639750187454,0.76899137900854952,0.77863364938479052,0.78770549043744875,0.79799770166598671,0.80980794839834425,0.82073753074418643,0.82793829343611158,0.84089163262858146,0.84987163360827034,0.86074308321955628,0.8713035860686601,0.88108846326695578,0.89131802494705992,0.90153581509442871,0.9120932883029208,0.92260781429493732,0.9319630442870972,0.94279160943899099,0.9527183498727082,0.96085288097756139,0.96835898910754126,0.97486517641321491,0.98272316690290462,0.99087557834892814,1
q24-9,cgtnjyggtm,eca75e9ef2116291d82de6087d5ea326cf04688adc16df33dfbb28d6dce5d2ad,6d99e73a864b8f10257f61087373c2319b506b4291fab6aa31fd76b8512edb92,57f5b89580172af4be872abb3b3e07770bb3970fa557aaf0c136e64b8531b763,0,-1.4947683109118051e-05,0.0014638052530429211,0.0026265214606021703,0.0079308135810377961,0.015983344010249846,0.024048686739269704,0.032645739910313894,0.042331838565022414,0.050967328635490104,0.061499039077514403,0.07108263933376037,0.078360025624599483,0.089359385009609188,0.10005765534913515,0.11116805466581249,0.12099935938500959,0.13106021780909657,0.14144778987828313,0.15179158658979283,0.1624599615631005,0.17298526585522095,0.18393017296604733,0.19247277386290837,0.20234785393978214,0.21455797565663035,0.22489429852658549,0.23522901985906461,0.24588084561178719,0.25724775784753351,0.26878603459320943,0.27932735426008959,0.29001921844971162,0.29987187700192158,0.31099295323510556,0.32166880204996789,0.33231689088191319,0.34286354900704669,0.35477044629510984,0.36503736920777258,0.37770659833440096,0.38761691223574618,0.39896220371556673,0.40999359385009598,0.42032038949391404,0.4317503907751441,0.44189631262011514,0.45304292120435602,0.4638224864403156,0.4758200743113386,0.48718770019218438,0.49742472773862878,0.50841768097373474,0.52010249839846245,0.53142384625240224,0.54083925688661094,0.55159525432415091,0.56338575784753353,0.57353474439461871,0.58539239461883386,0.59500340807174878,0.60558609096732863,0.61921844971172313,0.62864045099295307,0.63869306342088394,0.64849475976937843,0.65984627290198561,0.67020908904548337,0.6835106111467012,0.69171044202434362,0.70324581678411258,0.71285091095451614,0.72428794533418739,0.73587133888532952,0.74604759000640553,0.75677432415118495,0.7672262190903264,0.7786516950672645,0.78862068930172946,0.79932828357890218,0.8093529788597057,0.82089049925261559,0.8311830330984411,0.84111467008327967,0.85142857142857098,0.86181955156950685,0.87123618193465691,0.88172966047405477,0.89304275720691828,0.90233995643818043,0.9128765663036511,0.92318690070467613,0.9322442810164423,0.94378926585522083,0.95372857399103173,0.96265197522955326,0.97188969122357427,0.97973735127055261,0.98981428315182562,0.99572716463805233,1
q24-10,cgtnjyggtm,f6a3bfd624d788e4c1c4488c4ae9103ebbbae6fd9224e5afd14d903256fec16a,83a9fdd6738f9af4feef7c011c45dbf12d5ced34e51ccc6ab95570499d1ce0eb,131e3d8705ba4a2def3c001f8e7ccfd1eb5a2b15c6821685db87c51d0ddc311e,0,0.00047757600080264995,0.00032105949633791858,0.00080264874084478839,0.0017016153305909464,0.0062004615230259645,0.01492926657971301,0.024693488512089901,0.034814889134142678,0.045195143975117869,0.055442961773853716,0.066617838868265208,0.075898464934283233,0.086397110464532967,0.097275007524831952,0.10801645429918731,0.11993980134443666,0.12920136450285946,0.1405051670512692,0.15238687669308712,0.16337915119895655,0.1736891742751078,0.18450285943613931,0.19551319353867766,0.20579111066519515,0.21922343734323269,0.22923648038527158,0.23969900672218344,0.25177887027189733,0.26189625765024582,0.27356275709842481,0.2843423296879703,0.29618541185913511,0.30686599110397644,0.31768034513895854,0.3287550356175381,0.33985957178689674,0.34997302939701019,0.36093508578308431,0.37277816795424912,0.38373634594160738,0.39418898364603194,0.40550523286846596,0.41543242032039074,0.42562861282231362,0.43728319454198855,0.44799098250894631,0.45849314685127596,0.46881116965987774,0.47969505126918827,0.48991672519313734,0.50068825845289477,0.51063951038426814,0.5225244522925655,0.53271007765626555,0.54323276412160137,0.5547051938062274,0.56434435878398714,0.57501090344804517,0.58495045169057913,0.5959267181699609,0.60686682050767538,0.61749774255041656,0.62777967292063819,0.63886132717969302,0.64906859302364472,0.65923211023042716,0.66977425504163746,0.67994787278017466,0.69048152984849998,0.700662201264172,0.71194547125514207,0.72138849884619227,0.73321558583324908,0.74284145038627469,0.75428931473863758,0.7637745295475068,0.77383380301662141,0.7837304705528243,0.79581830922042673,0.80469539881609309,0.81454610133440342,0.82495143734323251,0.83527634152703911,0.84589561553125303,0.85552322664793812,0.86542875835304478,0.87604124255410254,0.88662329550911823,0.89559779940470241,0.90602877495735923,0.91622339633276484,0.92577948254882114,0.9348326406779901,0.94544111255510321,0.95414885120898973,0.96371801032961002,0.97371132738035515,0.98352714277217257,0.99198156480488164,1
q24-11,cgtnjyggtm,b1f8b523a2dbc370962ac8727648b36c6637840e72260bf31fb251bc59d39131,3bdcdc5fafb2d783304987ac1919f6f0c1d2215dbf11c16721ec37337df2a171,ad77ef6cf332f31d2a3af1975998c3acf2ffd29b17d1d7bd696fc857c67961ee,0,-0.00065792410714285811,-0.0001250000000000006,0.00049665178571429167,0.0028169642857142859,0.0083523995535714317,0.016400669642857156,0.025705357142857158,0.035312500000000004,0.045450613839285683,0.055680803571428565,0.065979352678571412,0.076112499999999986,0.085627232142857154,0.096004464285714186,0.10744419642857138,0.11732589285714291,0.12928097098214286,0.13929464285714288,0.14987276785714287,0.15966517857142856,0.17098730468750001,0.18125000000000002,0.19160435267857143,0.20270089285714285,0.21307198660714285,0.22436607142857143,0.2373459821428571,0.24628683035714277,0.2573655133928569,0.26895424107142851,0.28038132440476188,0.29187053571428567,0.30206808035714289,0.31353013392857176,0.32347795758928577,0.33537499999999998,0.34655691964285712,0.35662627551020409,0.36727185773809523,0.37950885714285731,0.39073776428571427,0.40107477678571429,0.41198726607142855,0.42303571428571429,0.43399554464285717,0.44478482857142865,0.45592410714285736,0.46675444285714279,0.47714431964285708,0.48759776785714287,0.49868750000000012,0.50884382857142851,0.52073660714285708,0.53051569285714295,0.54225740178571402,0.55235605714285729,0.56240807678571425,0.57414513571428549,0.58445982142857078,0.59532349999999967,0.60549233571428518,0.61762946428571386,0.62536959821428517,0.63771065238095237,0.64861235119047622,0.65982378095238092,0.66947302410714282,0.6804643285714288,0.69038625624999994,0.70280135714285707,0.71234491785714282,0.72334144285714252,0.7330799982142856,0.74375000000000002,0.75431084821428573,0.76465629999999951,0.77526555714285716,0.7853355616071428,0.79644096071428572,0.8064730714285715,0.81687294642857144,0.82723809523809511,0.8376819196428571,0.84798648571428559,0.85841517857142802,0.86765782738095198,0.8780267857142855,0.8885684523809525,0.89811895178571421,0.90717639285714291,0.91800484464285703,0.9273200452380953,0.93698890982142868,0.9454642536227752,0.95583700008557759,0.96540552514285705,0.97498440010269294,0.98378558591967114,0.99265900273847596,1
q24-12,cgtnjyggtm,ee63d888078f2c02b96ba49ef20926973869a6fb5dafdfab66c2c09c174fb4b8,14e44520a077a09590807ada9898229127592395ed9b12611e60da03c7547eed,e8aa1dac560dfc431bdcff2daac9f358327fc6db605b07e5b79e9a33e9ca4a94,0,0.0015033616223961194,0.0020191777802270501,0.0054965281604761329,0.014218009478672985,0.022770858591425108,0.031650391270803477,0.040455196737573022,0.05029427973107016,0.060919210845365383,0.070627135456849968,0.080791358977185049,0.091555163672434658,0.10311583820125649,0.11389837980822223,0.12412652926264733,0.13309710128954033,0.14333076160035257,0.15316359895661111,0.16410492670561003,0.17517910283258017,0.18700760498181423,0.19690510305301434,0.20784172820456298,0.21800506998787589,0.22930673426650475,0.23835996913920418,0.2504089055439212,0.2614614791138542,0.27252287005400627,0.28292736691281828,0.29380579742091917,0.30445497630331747,0.31556486277967594,0.32643668026011236,0.33778243138983766,0.34863000110217102,0.35860461236636199,0.36954273647084729,0.38083991799845701,0.39267623939160151,0.40164902457841939,0.41221115015246707,0.42478349740989757,0.43524743745178002,0.44523314449465445,0.45563323972225256,0.46666804452771932,0.47687882728976072,0.4881297528931996,0.49922850949704251,0.50882398324699651,0.51840511407472722,0.5299019067563101,0.53975545200044084,0.55123458172600048,0.56050711164995048,0.5714480620155038,0.58271354568499945,0.59372203240383548,0.60299790587457358,0.61471636724346967,0.62612586795988079,0.63619548109776236,0.64728299966934855,0.65637241044858363,0.66820237275432615,0.67663507285352154,0.68826629868841616,0.69723494441382861,0.70865660839854527,0.71942241992725675,0.72847584172820468,0.73916887115617758,0.74936189220764904,0.75836749329512476,0.76903780447481551,0.77976854403174245,0.78922969513942498,0.80076503971490487,0.80999530915904328,0.82075173724236761,0.82992438046952488,0.8405380359307838,0.85020169734376705,0.86029994930012121,0.87036261435026985,0.8807582444615889,0.89117825989198718,0.90065021756860997,0.91112104926705606,0.92048070891656508,0.92986369815202619,0.94049602645211072,0.95015850516183553,0.95983650856579805,0.9699151892127279,0.97825601234431825,0.98756680260112417,0.99346620190017132,1
q24-13,cgtnjyggtm,cf0b033117d31625821c93cb3d7302edf00b8e6183f2364d8331ed65db04946b,8ec9e851d7990a44e4009359d424363fb97a9da8183876750bbcf3fdbcfccaf8,53eddd446fd37acf3f2f7308ea7a8ca1ddb14eacd2def1f2b8b3859c07b52a7f,0,0.000416635708447878,0.0010758600193179295,0.0055706218886990124,0.013565148475617315,0.022512816702578205,0.032483839809792685,0.042067018352032096,0.052723084924585772,0.064453822720855911,0.074736235975926907,0.085413477970131532,0.095903113158481323,0.10677910691730443,0.11813061891671006,0.12858805755752037,0.13952448175941751,0.1507381677687793,0.16196002674790091,0.17309606954454282,0.18412957872055877,0.19495653466082177,0.20626495281967452,0.21792880228843159,0.22958763652574493,0.24142777323723907,0.25194289263689729,0.2639186281298761,0.27504581321049126,0.28565951982564336,0.29668995319117319,0.30821209064566479,0.31895991321792116,0.32983876959655256,0.34066423954231373,0.35168383089382577,0.36220746504197932,0.37343053718701241,0.38378037714540458,0.39464485147484973,0.40618166579983661,0.41684419823166685,0.4277970131510514,0.43891980087673682,0.44920428323055206,0.46019310795750062,0.4720008939742924,0.4827498371845359,0.49310212526933667,0.50426113321940713,0.51437699680511184,0.52507084092428868,0.53575303484657122,0.54635125938034046,0.55718552641355246,0.56749387027268017,0.57837889887807437,0.58852377323723903,0.59961812081135313,0.61044814622185894,0.62032841667285832,0.63012732304737129,0.64134163720987203,0.65220037567650069,0.66137412883572322,0.67184785798962054,0.68237533445779408,0.69267859310978075,0.70235232472409059,0.71368577217235663,0.72338927622087223,0.73274591087855034,0.74310430436209096,0.75355218775421595,0.76284267902946512,0.77305151928649418,0.78092772676224587,0.79071800728612063,0.79956297158071121,0.80990249279138371,0.8193620685994506,0.82897936153035634,0.8385704707173357,0.84872064157258165,0.85804287856186201,0.86697383163682307,0.87661495931199906,0.88552721772494247,0.89303471054541705,0.90219359954602707,0.91181344283799315,0.92100805527899565,0.92974949123678619,0.93957326933650354,0.94886546935136351,0.95776699810749777,0.9667611417671268,0.97528009733858401,0.9836846187185776,0.99131404343765539,1
q24-14,cgtnjyggtm,6357cb10f2c0721c89b750a88c72d2c1dce79e842f7d643da6ae497a39b831e0,dde18a90e539ea3699b1d8299951efec03d1ecf0fa32b4b3e7c690ff8d146a18,653212993931d0209ad6c50259e366b2802c68ecf6eab5aaca0c673a5001fbeb,0,0.00055769729179783439,0.0039715720652256587,0.012158075013916031,0.019940806950362933,0.030103778139075887,0.040431424564154834,0.05139596951804859,0.0617619833243815,0.071964966210687764,0.084059887297047747,0.094194113400122861,0.1058691248138707,0.11766362321495212,0.12818115772693534,0.13868803463301457,0.15060622216318603,0.16162935349924848,0.17307635304725871,0.18434960316873358,0.19614866911520226,0.20780504494376964,0.21849163953569067,0.23041695243666643,0.24097348906037078,0.25348813818937804,0.2644871869901339,0.27468982990490209,0.28636241815665114,0.29748124207768384,0.30834589493575681,0.31944193862002424,0.33006629357299461,0.34226691443176566,0.35284951164243206,0.36476631249018415,0.37627225973147344,0.38699752279724015,0.39753137984069914,0.40843568922403634,0.42049191747630854,0.43036655421394282,0.4422031582215844,0.45292022923026753,0.46458521689161009,0.47416742928840477,0.48571491980442655,0.49589938198845407,0.50725928392698161,0.51805925771146355,0.52905888453204331,0.5398262479425584,0.55044997206269997,0.56089822760530306,0.5719553783117336,0.58228965189194604,0.59276069342033177,0.60316227318008142,0.61336494883501425,0.62386542903384989,0.63481572811818365,0.64523248925289467,0.6551726296894953,0.66533082125511245,0.67563037657994507,0.68654123238014142,0.69682706448703646,0.70668660289389185,0.71670295295399933,0.72722635229014254,0.73720722478172895,0.74725981653931428,0.75715624930234182,0.7670615550816553,0.77666418172709406,0.78633825300385674,0.79628686184521369,0.80542846586940531,0.81483693832780379,0.82499105432167641,0.83402650300955339,0.84352907595272664,0.85206351664571389,0.862435760825216,0.87056533746866382,0.8763338001867601,0.88550935316749069,0.89448388067191942,0.90368190266538617,0.9131668133489147,0.92207055463055865,0.93092161411587548,0.93977170364523843,0.94822191389463673,0.95605725599327063,0.96491372191544644,0.97316914218369777,0.97956342371396632,0.9863220323831805,0.99277601318680331,1
q24-15,cgtnjyggtm,5e280ec88b3fcacca69d0821b8c984d40635e715142feed19d98f11825e72126,28a31ef94c6d1963487bad20a992e3ad4b00f60cd4f5ae633e31a7bbeaccbba4,ea6efb1634c63d0eaf0150c5bdd662d6836baa9b617f9253c3bc34c59cb2e3b8,0,3.7072741107464545e-06,0.00097872036523708622,0.0056202275518917547,0.014591830899898383,0.024356790907604765,0.035115300376991225,0.044205536496541728,0.055616526209419592,0.0665177657320698,0.076759110463007124,0.087406401709071158,0.097805305589715216,0.10973827949738618,0.11935939726959553,0.1307370215154767,0.14146216551786644,0.15298251981701136,0.16384668659855406,0.17550977095096268,0.18625345132390617,0.19795731569153294,0.20826872790316339,0.21927970273949171,0.23039670561538733,0.24226110978110593,0.2525692180700489,0.26339441102032013,0.27456069691533475,0.28559368702824189,0.29621132008142009,0.30729106732401879,0.31792844877923315,0.32933575692176748,0.34153634658991289,0.35102332332151825,0.362393553779913,0.37241051352093285,0.38321362891241989,0.39519181376932616,0.40498262385795214,0.41570409617606213,0.4268853179370139,0.43752704530609271,0.44863948378610319,0.45795031754433957,0.46922231710207674,0.47954897362485044,0.4898687660554627,0.49973683692288418,0.50908288088771481,0.52054210668550238,0.53144033392436185,0.54151422157801987,0.55141630920635387,0.56254183288106563,0.57332252667873096,0.58487449957731164,0.59439474390387714,0.60441428983931678,0.61459202071233288,0.62389351807144888,0.63409149830379796,0.64484327051542523,0.65448229014396564,0.66412001839928381,0.6745013332659634,0.68436081654910819,0.69491205585101368,0.70436967860530086,0.7135760025827409,0.72506253721806613,0.7344105032836078,0.74450034783128627,0.75366894122879036,0.76388365228499233,0.7736265114441423,0.78376368518373385,0.79313536395284079,0.80378151449917867,0.81270874919062819,0.82323600186680534,0.83253501386935747,0.84209234272434219,0.85212429772365084,0.86131095464768936,0.86997879113729004,0.87974344258511339,0.88932314554331393,0.89873987102729735,0.90859092512893891,0.91753075749390445,0.9270260402822269,0.93619050082933097,0.94495479720328956,0.95495693601399445,0.9635377404761073,0.97338784953298196,0.98221265303924121,0.99102827858774944,1
q24-16,cgtnjyggtm,1f805f2b7fac93094ae82340c4002d2a91c4b6e24889b2bcaeb6984e594b9b5d,4a4cd15e1614aed656837825d3a0cd5f0f43ba8bdb49b2a9bcc56282f697254c,d9efebc1ef3fe95afb25006e4310bf8d876ddd30d1498690c819a9bc976f262e,0,-0.00024696799741648139,1.7640571244035077e-05,0.0042160965273241877,0.011166481597473688,0.019081217895630397,0.029277468074682178,0.039126787019267979,0.049265705341776662,0.05969275299460456,0.06985666212637566,0.080590949728370498,0.090863642382813095,0.10270634587797475,0.11329068862439533,0.12553839023436791,0.1358794401023812,0.14714882503211171,0.15810067967944966,0.17008744783977098,0.18069825144305757,0.19281291374489806,0.20452478300333313,0.21656153278217918,0.22734050983132553,0.23917682351956993,0.2501595076132393,0.26157741988064154,0.27337899026781443,0.28388238866506277,0.29431457325223687,0.30567581851662556,0.31690414090065228,0.32864316487842232,0.33946045724831075,0.35032716203429204,0.36191548849211463,0.37321575147775027,0.38481142111736322,0.39480785772197197,0.40758539859341159,0.41822783526905283,0.42964211044267714,0.44132593119283425,0.45231906477688316,0.46346197857117477,0.47466360959487136,0.48453067260205263,0.49571772075352055,0.50692729552245464,0.51767714602841353,0.52849693159903788,0.53983879026764181,0.5511090862348742,0.56217860584448598,0.57250709915388764,0.58309740676546495,0.59458863481500801,0.60433057677846946,0.61507969660292106,0.62594570423955753,0.63668769358900168,0.64728730847406202,0.65900470015380219,0.6687926208640117,0.67915089117096195,0.68963466856415279,0.70030953684200759,0.71068727909820828,0.72130817358228039,0.73147603471074063,0.74215059261735039,0.75227639811523428,0.76186704069864319,0.772024965877255,0.78088928706924965,0.79044462942216787,0.79944601304325946,0.8100138701931503,0.81942149854080482,0.82990784800789752,0.83959803244124587,0.8493582242577612,0.85635929901544461,0.86454248014502444,0.87369350989271477,0.88321383875889214,0.89293913791233959,0.90252703749313634,0.91113856245338498,0.91997013804099814,0.92887607202882261,0.93814504356716344,0.94656953219321927,0.95424460598730598,0.96267512271702005,0.97047089025847677,0.97912230396209587,0.98594054952894339,0.99345369446483556,1
q24-18,cgtnjyggtm,943d5fb7febacd0a681968497f31b4457eb7eb0b26fb178c392451b8dac3d7a8,b7638cf20c7a29faaf0de76580f7324cc1bc13d218dddaba4897f3377c4b8293,5baff91e80d7a152d2882249cf3df80ee73d520cae256ac3e04282d6f25a77d0,0,0.00043880075872858781,0.00055451191770838697,0.0030806217650465985,0.010969117322820065,0.020921930011639646,0.031274572341574693,0.041511753969584016,0.05185162298976155,0.063263949115461779,0.074318121653843688,0.08513456035650338,0.096926879924636875,0.10671273794121418,0.11831090320103353,0.1294537375365557,0.14044930312428541,0.1521767042240042,0.16337514002552977,0.17459862153246219,0.185536081083648,0.19684121159020679,0.20796150479086262,0.21917647075795677,0.23114806748539279,0.24119014306828246,0.25401165358639677,0.26365093772323239,0.2751597318915342,0.28689445675624536,0.29757303508025734,0.30906007434847704,0.31954608686299457,0.33130659477867963,0.34193711420096307,0.35356526217563905,0.36417770060227511,0.37571038957572894,0.38724613693036158,0.39740330614531838,0.40909911679625943,0.42040122338453001,0.43077900959903709,0.44229625118285865,0.45321718698017643,0.46373137410998599,0.4743131974677951,0.48557812180291565,0.49637172924125778,0.50706431713104616,0.51799527922515243,0.52868278263637747,0.53870461688125437,0.54979338375013798,0.56055299955783311,0.57143274819352352,0.58159063471748329,0.59272137017400317,0.603208783645098,0.61336090845462066,0.62420910671466145,0.63504087338903015,0.64588431171419847,0.65670386729180508,0.66687759057428531,0.67761656892429856,0.6886393114143059,0.69900071242008122,0.70922560164788395,0.71906700332529716,0.72971623610340208,0.73949649735211342,0.75024422568256355,0.75974741911620314,0.77061518870710632,0.78020521083715266,0.79005782792903101,0.79944340136596914,0.80958884248687757,0.8190108278227608,0.82868032931591129,0.8382192094709795,0.84635950934140713,0.85511298736105434,0.86466290844836913,0.87440066026837249,0.88443233364625506,0.88855198394446067,0.89706208823287081,0.90697172798549652,0.91557651234572168,0.92515142951001328,0.93351916044551397,0.94273345696941591,0.95162443041189215,0.95990683478466188,0.96903177054358325,0.97701697714124536,0.98533025231885163,0.99362707247971871,1
q24-19,cgtnjyggtm,741ca8ec1c57663798d87d1dec24e6de69ed9e6f0dc6f45c30333b6c788c286d,e5a0f8aaf9bdd0d2c8bcaeec4d29ae245ff828a25a826662c5089b54cc2cec03,275b6205da0910e57fac111b99a2200c89ece5b3d112c889795319839c70146d,0,0.00064399405999405904,0.0012627446787446773,0.0010409812889812867,0.0034887666567666579,0.0063183689733689727,0.010417865953866009,0.014694377823977818,0.021336268092268105,0.029672733392733356,0.038424453024453041,0.047850265122265125,0.057863663399663458,0.067242771474771521,0.079497079497079501,0.090055392535392506,0.10044925769725754,0.11133399940599939,0.12230766577566587,0.13180925690525691,0.14486671022671016,0.15392212177012179,0.16514432392832404,0.1768278204138205,0.18937321532521528,0.20024035244035257,0.21035935610335621,0.22221146658746674,0.23408399801999813,0.24463291885291885,0.25732417384417405,0.26763869636669646,0.2794383391743393,0.29016929016929016,0.30194988773388776,0.31312463815463837,0.32570837743399667,0.33591083125520255,0.34763832815053308,0.35700263508547658,0.36885442619305009,0.37938645916245933,0.39104115632115655,0.40167170299970284,0.4136306778866779,0.42499379869082271,0.43459188606846866,0.44625639292173036,0.45750097774525306,0.46781588034578764,0.47911050391050375,0.48982322238447723,0.50070861254671806,0.5111331052035244,0.52309949420485147,0.53383252549252569,0.54395412309012314,0.55527821483021511,0.56590821495471744,0.57697187284649043,0.58788792392990818,0.59873253314853314,0.60916215630389092,0.62078133190899887,0.63176486763686746,0.64204287622796419,0.65201725928125964,0.66296174310884159,0.67357737891646408,0.68442618798138821,0.6948124581724584,0.70660472464460922,0.716207456687457,0.72606112270737577,0.7364268883331152,0.74775655215655235,0.75849985961965516,0.76863682757387719,0.77900627350416818,0.78938565293902307,0.80003595693733354,0.81062220077948732,0.82041598365897461,0.83163510766055182,0.84194017347863492,0.85204044096928711,0.86199452015539058,0.87162988881164249,0.88325073545922173,0.89372709673006645,0.90375558052153282,0.91286338489078045,0.9228798716375809,0.93021199643599672,0.94030605920205923,0.94960648252648239,0.96000593999578621,0.96982481826120315,0.97921689811112866,0.98876682652537395,1
q24-20,cgtnjyggtm,64d1cabe4dfa522385a1b395225cde77b8dd6e1e067ad16dd0689544ab9ee5ff,a505267cf3adbe9837b2b620618bf22896f570c185b2f472e97d5173f81b01fa,a18e011b9405c33f217632c86fe668c5f5a54a22cab21f04c6737b31bbe396a1,0,0.00071823574076972129,0.0016259672900630978,0.002502617853255788,0.0038091371895140921,0.0043903424833683169,0.0061580130531585127,0.0078377463349813183,0.0091536227026333249,0.011923015990834904,0.015711815956866302,0.020140312045084374,0.025524809895425816,0.032384571352564742,0.039020982552630895,0.047889127123301505,0.056980461114670103,0.068045129560937612,0.079055157065566095,0.090330297868430193,0.10136746302653218,0.11277679336981003,0.12585117156164136,0.13762629636128612,0.14856344198849092,0.16023783571711611,0.17272661242084644,0.18536392205290267,0.19722257775996424,0.20932959378039309,0.22130322819513121,0.23331123615781849,0.24556477130112933,0.25802027310338133,0.26943836742072663,0.28234565860002553,0.29464058136559423,0.30820637365603121,0.31936279844998777,0.33110816965942985,0.34385479867065533,0.35539343070260265,0.36845644848515474,0.38013870936593647,0.39070338721341169,0.4030364299214203,0.41657083660166289,0.42768705724793871,0.44041111088815688,0.45067283410773407,0.46376163457364461,0.47411185282313673,0.486059922164845,0.49862676147563573,0.51018362849756826,0.52185143093710207,0.53380005675980025,0.54529505513390542,0.55642566093922996,0.56816549548299111,0.58043817940300446,0.59139797958418117,0.60407520942037995,0.61444959782060304,0.62705902424830329,0.6377193772299764,0.64988657827335417,0.66185342397256552,0.6735024806598281,0.68565441041550612,0.69619007596462834,0.70834965545342299,0.71991498189223668,0.73135467170963786,0.74191890643102698,0.7536948403637328,0.76582763671630683,0.77691762746918014,0.78752974950217125,0.79807376157180476,0.81091689761429808,0.8217175209169052,0.83206076269574025,0.84352469231478655,0.85510543262948158,0.86617603086881056,0.87037332834697712,0.8808556605387472,0.89166701304223406,0.90255728262183899,0.91208549853244869,0.92281464506401478,0.934384137416025,0.93349717118818665,0.94412196991847674,0.95534341811797863,0.96479179605489052,0.97525506259144579,0.98252162787737818,0.9908380958324241,1
