branch,outer_domain,specimen_id,dataset_id,target,baseline_prediction,residual,baseline_fit_domains,baseline_fit_specimen_ids
coarse,yfxyg8jm46,c24-27,xcmzfsbd9t,0.538620514568805,0.7400469560060593,-0.2014264414372543,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-28,xcmzfsbd9t,0.573585689199504,0.7453341871450425,-0.17174849794553848,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-29,xcmzfsbd9t,1.07618749099789,0.7902054826036035,0.28598200839428645,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-30,xcmzfsbd9t,0.976102337371549,0.8246895004326346,0.15141283693891439,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-31,xcmzfsbd9t,0.975210246497451,0.8281483282551532,0.14706191824229786,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-32,xcmzfsbd9t,0.406279924863435,0.7519504893804491,-0.34567056451701406,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-33,xcmzfsbd9t,0.436345588086169,0.7386814122260213,-0.3023358241398523,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-34,xcmzfsbd9t,0.534452510783997,0.7465422910408104,-0.21208978025681335,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-35,xcmzfsbd9t,0.764104896432622,0.8200751327446956,-0.05597023631207354,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
coarse,yfxyg8jm46,c24-36,xcmzfsbd9t,0.713388766624206,0.7799795418441955,-0.06659077521998946,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]","[""c8-2"",""c8-3"",""c8-4"",""c8-5"",""c8-6"",""c8-6t"",""c8-7"",""c8-8"",""c8-8t"",""c8-9"",""c8-9t"",""c8-10t"",""c8-11"",""c8-12"",""c8-12t"",""c8-13"",""c8-14"",""c8-15"",""c8-16"",""c8-17"",""c8-18"",""c8-19"",""c8-20"",""c8-21"",""c8-22"",""c8-23"",""c8-24"",""c8-25"",""c8-26"",""c8-27"",""c8-28"",""c8-29"",""c8-30"",""c8-32"",""c8-33"",""c8-34"",""c8-35"",""c8-36"",""c8-37"",""c8-38"",""c8-39"",""c8-40"",""c8-41"",""c8-42"",""c8-43"",""q24-1"",""q24-2"",""q24-3"",""q24-4"",""q24-5"",""q24-6"",""q24-7"",""q24-8"",""q24-9"",""q24-10"",""q24-11"",""q24-12"",""q24-13"",""q24-14"",""q24-15"",""q24-16"",""q24-18"",""q24-19"",""q24-20"",""q24-21"",""q24-22"",""q24-23"",""q24-24"",""q24-25"",""q24-26"",""q24-27"",""q24-28"",""q24-29"",""q24-30"",""q24-31"",""q24-32"",""q24-33"",""q24-34"",""q24-35"",""q24-36"",""q24-37"",""q24-38"",""q24-39"",""q24-40"",""q24-41"",""q24-42"",""q24-43"",""q24-44"",""q24-45"",""q24-46"",""q24-47"",""q24-48"",""q24-49"",""q24-50"",""q16-1"",""q16-2"",""q16-3"",""q16-4"",""q16-5"",""q16-6"",""q16-7"",""q16-8"",""q16-9"",""q16-10"",""q16-11"",""q16-12"",""q16-13"",""q16-14"",""q16-15"",""q16-16"",""q16-17"",""q16-18"",""q16-19"",""q16-20"",""q16-21"",""q16-22"",""q16-23"",""q16-24"",""q16-25"",""q16-26"",""q16-27"",""q16-28"",""q16-29"",""q16-30"",""q16-31"",""q16-32"",""q16-33"",""q16-34"",""q16-35"",""q16-36"",""q16-37"",""q16-38"",""q16-39"",""q16-40"",""q16-41"",""q16-42"",""q16-43"",""q8-1"",""q8-2"",""q8-3"",""q8-4"",""q8-5"",""q8-6"",""q8-7"",""q8-8"",""q8-9"",""q8-10"",""q8-11"",""q8-12"",""q8-13"",""q8-14"",""q8-15"",""q8-16"",""q8-18"",""q8-19"",""q8-20"",""q8-21"",""q8-22"",""q8-23"",""q8-24"",""q8-27"",""q8-28"",""q8-29"",""q8-30"",""q8-31"",""q8-32"",""q8-33"",""q8-34"",""q8-35"",""q8-36"",""q8-37"",""q8-38"",""q8-39"",""q8-40"",""q8-41""]"
